animal_id,session_id,source_field,source_file,raw_dtype,raw_shape,units,interval_convention,parser_role,raw_row_count,valid_row_count,oob_or_invalid_row_count,malformed_row_count,raw_parser_numeric_exact,intervalset_duplicate_matches_timepair,supervised_target_source
Splinter,Splinter_020915,REMEpisodeTimePairFormat,Splinter_020915_WSRestrictedIntervals.mat,uint16,"(12, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,12,12,0,0,True,True,False
Splinter,Splinter_020915,SWSEpisodeTimePairFormat,Splinter_020915_WSRestrictedIntervals.mat,uint16,"(17, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,17,17,0,0,True,True,False
Splinter,Splinter_020915,WakeSleepTimePairFormat,Splinter_020915_WSRestrictedIntervals.mat,object,"(2,)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_pair_diagnostic,4,4,0,0,True,True,False
Splinter,Splinter_020915,__SESSION_STRICT_LABEL_RECONSTRUCTION__,Splinter_020915_WSRestrictedIntervals.mat,,,1-second bins,"target [t-1,t), full-bin coverage only",audit_summary,,,0,0,True,True,"{""counts_match"": true, ""independent_counts"": {""IGNORE"": 10235, ""NREM"": 8336, ""REM"": 1064, ""WAKE"": 3852}, ""m3_report_counts"": {""IGNORE"": 10235, ""NREM"": 8336, ""REM"": 1064, ""WAKE"": 3852}}"
Rizzo,Rizzo_022615,WakeTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(5, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_WAKE,5,5,0,0,True,True,True
Rizzo,Rizzo_022615,SleepTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(5, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",broad_SLEEP_diagnostic,5,5,0,0,True,True,False
Rizzo,Rizzo_022615,SWSPacketTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(66, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_NREM,66,66,0,0,True,True,True
Rizzo,Rizzo_022615,REMTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(52, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_REM,52,52,0,0,True,True,True
Rizzo,Rizzo_022615,MATimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(16, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",auxiliary_MA,16,16,0,0,True,True,False
Rizzo,Rizzo_022615,WakeInterruptionTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(35, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",auxiliary_WakeInterruption,35,35,0,0,True,True,False
Rizzo,Rizzo_022615,REMEpisodeTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(40, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,40,40,0,0,True,True,False
Rizzo,Rizzo_022615,SWSEpisodeTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,uint16,"(46, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,46,46,0,0,True,True,False
Rizzo,Rizzo_022615,WakeSleepTimePairFormat,Rizzo_022615_WSRestrictedIntervals.mat,object,"(5,)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_pair_diagnostic,10,10,0,0,True,True,False
Rizzo,Rizzo_022615,__SESSION_STRICT_LABEL_RECONSTRUCTION__,Rizzo_022615_WSRestrictedIntervals.mat,,,1-second bins,"target [t-1,t), full-bin coverage only",audit_summary,,,0,0,True,True,"{""counts_match"": true, ""independent_counts"": {""IGNORE"": 15474, ""NREM"": 14029, ""REM"": 3755, ""WAKE"": 7297}, ""m3_report_counts"": {""IGNORE"": 15474, ""NREM"": 14029, ""REM"": 3755, ""WAKE"": 7297}}"
Rizzo,Rizzo_022715,WakeTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(2, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_WAKE,2,2,0,0,True,True,True
Rizzo,Rizzo_022715,SleepTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(2, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",broad_SLEEP_diagnostic,2,2,0,0,True,True,False
Rizzo,Rizzo_022715,SWSPacketTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(44, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_NREM,44,44,0,0,True,True,True
Rizzo,Rizzo_022715,REMTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(25, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_REM,25,25,0,0,True,True,True
Rizzo,Rizzo_022715,MATimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(35, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",auxiliary_MA,35,35,0,0,True,True,False
Rizzo,Rizzo_022715,WakeInterruptionTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(34, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",auxiliary_WakeInterruption,34,34,0,0,True,True,False
Rizzo,Rizzo_022715,REMEpisodeTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(17, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,17,17,0,0,True,True,False
Rizzo,Rizzo_022715,SWSEpisodeTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,uint16,"(19, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,19,19,0,0,True,True,False
Rizzo,Rizzo_022715,WakeSleepTimePairFormat,Rizzo_022715_WSRestrictedIntervals.mat,object,"(2,)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_pair_diagnostic,4,4,0,0,True,True,False
Rizzo,Rizzo_022715,__SESSION_STRICT_LABEL_RECONSTRUCTION__,Rizzo_022715_WSRestrictedIntervals.mat,,,1-second bins,"target [t-1,t), full-bin coverage only",audit_summary,,,0,0,True,True,"{""counts_match"": true, ""independent_counts"": {""IGNORE"": 12814, ""NREM"": 6514, ""REM"": 1718, ""WAKE"": 4886}, ""m3_report_counts"": {""IGNORE"": 12814, ""NREM"": 6514, ""REM"": 1718, ""WAKE"": 4886}}"
Templeton,Templeton_032415,WakeTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(3, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_WAKE,3,3,0,0,True,True,True
Templeton,Templeton_032415,SleepTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(3, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",broad_SLEEP_diagnostic,3,3,0,0,True,True,False
Templeton,Templeton_032415,SWSPacketTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(63, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_NREM,63,63,0,0,True,True,True
Templeton,Templeton_032415,REMTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(28, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",core_REM,28,28,0,0,True,True,True
Templeton,Templeton_032415,MATimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(60, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",auxiliary_MA,60,60,0,0,True,True,False
Templeton,Templeton_032415,WakeInterruptionTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(34, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",auxiliary_WakeInterruption,34,34,0,0,True,True,False
Templeton,Templeton_032415,REMEpisodeTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(20, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,20,20,0,0,True,True,False
Templeton,Templeton_032415,SWSEpisodeTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,uint16,"(28, 2)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_diagnostic,28,28,0,0,True,True,False
Templeton,Templeton_032415,WakeSleepTimePairFormat,Templeton_032415_WSRestrictedIntervals.mat,object,"(3,)",seconds,"half-open [start,stop) in pipeline; official source gives start/stop seconds",episode_pair_diagnostic,6,6,0,0,True,True,False
Templeton,Templeton_032415,__SESSION_STRICT_LABEL_RECONSTRUCTION__,Templeton_032415_WSRestrictedIntervals.mat,,,1-second bins,"target [t-1,t), full-bin coverage only",audit_summary,,,0,0,True,True,"{""counts_match"": true, ""independent_counts"": {""IGNORE"": 3698, ""NREM"": 9199, ""REM"": 1755, ""WAKE"": 4405}, ""m3_report_counts"": {""IGNORE"": 3698, ""NREM"": 9199, ""REM"": 1755, ""WAKE"": 4405}}"
